Ticker,Rank,Name,Market Cap,Country,Shares,6mo Gain Abs,6mo Gain Pct,1st Month Gain,Sector_Communication Services,Sector_Consumer Cyclical,Sector_Consumer Defensive,Sector_Energy,Sector_Financial Services,Sector_Healthcare,Sector_Industrials,Sector_Real Estate,Sector_Technology,Sector_Utilities,6mo Veredict_loss,6mo Veredict_neutral,6mo Veredict_gain,6mo Veredict_big gain
ELK.OL,3457,Elkem,2220000000.0,🇳🇴 Norway,630681818.1818181,3.080000000000002,0.1046195652173913,1.379999999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NATIONALUM.NS,3458,National Aluminum & Alloy,2220000000.0,🇮🇳 India,1834710743.801653,23.849999999999994,0.3258196721311475,5.6000000000000085,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PRGS,3459,Progress Software,2220000000.0,🇺🇸 USA,43743842.364532016,6.450000000000003,0.1450089928057554,1.6799999999999995,0,0,0,0,0,0,0,0,1,0,0,0,1,0
VLTSA.PA,3460,Voltalia,2220000000.0,🇫🇷 France,95115681.23393317,-1.7000000000000028,-0.0752212389380532,0.3500000000000014,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TR,3461,Tootsie Roll Industries,2220000000.0,🇺🇸 USA,66988533.49426675,1.3299999999999983,0.041982323232323,2.619999999999997,0,0,1,0,0,0,0,0,0,0,0,1,0,0
SKT,3462,Tanger Factory Outlet Centers,2210000000.0,🇺🇸 USA,103561387.0665417,4.800000000000001,0.2882882882882884,1.3200000000000005,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TDS,3463,Telephone and Data Systems,2210000000.0,🇺🇸 USA,114330056.90636316,-6.079999999999998,-0.2376856919468334,-3.0599999999999987,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG,3464,Montrose Environmental,2210000000.0,🇺🇸 USA,29407850.96473719,25.809999999999995,0.5244868929079454,3.519999999999996,0,0,0,0,0,0,1,0,0,0,0,0,0,1
RILY,3465,B. Riley Financial,2210000000.0,🇺🇸 USA,27518366.33046943,5.129999999999996,0.0695310382217402,1.8599999999999997,0,0,0,0,1,0,0,0,0,0,0,0,1,0
BANF,3467,BancFirst,2200000000.0,🇺🇸 USA,32429245.283018865,-1.0,-0.0145095763203714,-6.539999999999999,0,0,0,0,1,0,0,0,0,0,0,1,0,0
CRSR,3468,Corsair Gaming,2200000000.0,🇺🇸 USA,93976932.93464331,-7.869999999999997,-0.2519206145966708,2.0700000000000003,0,0,0,0,0,0,0,0,1,0,0,0,0,0
COMM,3469,CommScope,2200000000.0,🇺🇸 USA,203892493.0491196,-8.21,-0.4355437665782493,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FBK,3471,FB Financial,2200000000.0,🇺🇸 USA,47639670.8531832,4.270000000000003,0.1011129528771017,-4.530000000000001,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CXP,3472,Columbia Property Trust,2200000000.0,🇺🇸 USA,114822546.97286011,1.16,0.0644802668148971,-0.0999999999999978,0,0,0,0,0,0,0,1,0,0,0,0,1,0
IRBT,3473,iRobot,2190000000.0,🇺🇸 USA,26841524.696654,-11.319999999999991,-0.1211213353306226,-4.310000000000002,0,1,0,0,0,0,0,0,0,0,1,0,0,0
WRE,3474,Washington Real Estate Investment Trust,2190000000.0,🇺🇸 USA,84328070.8509819,2.2900000000000027,0.0982410982410983,-0.6499999999999986,0,0,0,0,0,0,0,1,0,0,0,0,1,0
MYGN,3475,Myriad Genetics,2190000000.0,🇺🇸 USA,79723334.5467783,-0.6799999999999997,-0.0239436619718309,1.93,0,0,0,0,0,1,0,0,0,0,0,1,0,0
FCPT,3476,Four Corners Property Trust,2190000000.0,🇺🇸 USA,77248677.24867724,0.3500000000000014,0.0125854009349155,-0.1500000000000021,0,0,0,0,0,0,0,1,0,0,0,1,0,0
HTLF,3477,Heartland Financial USA,2190000000.0,🇺🇸 USA,42229078.28769765,1.9600000000000009,0.0392628205128204,-2.759999999999998,0,0,0,0,1,0,0,0,0,0,0,1,0,0
UE,3478,Urban Edge Properties,2180000000.0,🇺🇸 USA,116890080.42895444,-0.4700000000000024,-0.0247890295358651,-0.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0
RNST,3479,Renasant Corp,2180000000.0,🇺🇸 USA,55683269.47637293,-4.75,-0.1072476857078347,-4.219999999999999,0,0,0,0,1,0,0,0,0,0,1,0,0,0
UTZ,3480,Utz Brands,2170000000.0,🇺🇸 USA,136563876.65198237,-7.699999999999999,-0.3280783979548359,-1.3100000000000025,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CMPR,3481,Cimpress,2170000000.0,🇮🇪 Ireland,26028547.439126786,-16.30000000000001,-0.1677299855937436,9.099999999999994,1,0,0,0,0,0,0,0,0,0,1,0,0,0
CAKE,3482,The Cheesecake Factory,2170000000.0,🇺🇸 USA,52063339.73128599,-15.090000000000003,-0.2659499471272472,-4.640000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VAXX,3483,Vaxxinity,2170000000.0,🇺🇸 USA,125072046.10951008,-0.0500000000000007,-0.0030211480362538,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
IDCC,3484,InterDigital,2170000000.0,🇺🇸 USA,30641061.84693589,-0.6800000000000068,-0.0094799944235327,-7.75,1,0,0,0,0,0,0,0,0,0,0,1,0,0
THYAO.IS,3485,Turkish Airlines,2170000000.0,🇹🇷 Turkey,1382165605.0955412,5.249999999999998,0.3897550111358574,0.0499999999999989,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GDOT,3487,Green Dot,2160000000.0,🇺🇸 USA,54449205.94907991,-0.5200000000000031,-0.01295788686768,6.259999999999998,0,0,0,0,1,0,0,0,0,0,0,1,0,0
XNCR,3488,Xencor,2160000000.0,🇺🇸 USA,58346839.546191245,-2.3399999999999963,-0.059648228396635,-3.969999999999999,0,0,0,0,0,1,0,0,0,0,1,0,0,0
TEO,3489,Telecom Argentina,2150000000.0,Argentina,429141716.5668663,0.1499999999999994,0.0303030303030302,-0.4199999999999999,1,0,0,0,0,0,0,0,0,0,0,1,0,0
HMHC,3490,Houghton Mifflin Harcourt,2150000000.0,🇺🇸 USA,127294256.95677917,7.369999999999999,0.7749737118822291,1.0999999999999996,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ACLS,3491,Axcelis Technologies,2150000000.0,🇺🇸 USA,33220024.721878864,23.18,0.5702337023370234,-1.019999999999996,0,0,0,0,0,0,0,0,1,0,0,0,0,1
THS,3492,TreeHouse Foods,2150000000.0,🇺🇸 USA,55641821.94616977,-12.329999999999998,-0.2425732834939995,-4.189999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IOSP,3493,Innospec,2150000000.0,🇺🇸 USA,24619260.277109813,-11.900000000000006,-0.1182432432432433,-10.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MAXR,3494,Maxar Technologies,2150000000.0,🇺🇸 USA,72610604.52549814,-0.1400000000000005,-0.0046728971962617,8.82,0,0,0,0,0,0,0,0,1,0,0,1,0,0
VRM,3495,Vroom,2150000000.0,🇺🇸 USA,136855506.04710376,-28.33,-0.6424036281179138,-2.3500000000000014,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BLUEDART.NS,3496,Blue Dart Express,2150000000.0,🇮🇳 India,23728065.334952,711.9499999999998,0.1173489150231994,-201.54999999999927,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PMAG.F,3497,PIERER Mobility,2140000000.0,🇦🇹 Austria,22816931.4425845,9.700000000000005,0.1345353675450762,-1.1000000000000083,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CSWI,3499,CSW Industrials,2140000000.0,🇺🇸 USA,15742239.223186702,13.180000000000009,0.1067811715142186,-3.3599999999999994,0,0,0,0,0,0,1,0,0,0,0,0,1,0
SBLK,3500,Star Bulk Carriers,2140000000.0,🇬🇷 Greece,101953311.10052408,-3.68,-0.1619718309859155,3.4399999999999977,0,0,0,0,0,0,1,0,0,0,1,0,0,0
NKTR,3501,Nektar Therapeutics,2140000000.0,🇺🇸 USA,184165232.35800347,-6.41,-0.3597081930415263,-0.91,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SMCI,3502,Supermicro,2140000000.0,🇺🇸 USA,51000953.28884652,5.850000000000001,0.1628165878096299,0.4399999999999977,0,0,0,0,0,0,0,0,1,0,0,0,1,0
AVAV,3504,AeroVironment,2140000000.0,🇺🇸 USA,24802967.08391285,-22.14,-0.2051329565459093,-9.47999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AMRS,3505,Amyris,2130000000.0,🇺🇸 USA,306916426.5129683,-6.7700000000000005,-0.5056011949215833,2.140000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAC.F,3506,Wacker Neuson,2130000000.0,🇩🇪 Germany,69858970.1541489,2.0,0.0791139240506328,-0.5199999999999996,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HIPO,3507,Hippo,2130000000.0,🇺🇸 USA,560526315.7894737,-6.500000000000001,-0.6526104417670683,-0.0600000000000005,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CHAMBLFERT.NS,3508,Chambal Fertilisers,2130000000.0,🇮🇳 India,414396887.1595331,103.75,0.3702051739518286,19.19999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0200.HK,3509,Melco International Development,2130000000.0,🇭🇰 Hong Kong,1510638297.8723404,-3.02,-0.2160228898426323,-0.1400000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APLLTD.NS,3510,Alembic Pharmaceuticals,2120000000.0,🇮🇳 India,195752539.242844,-183.35,-0.1909199770916853,35.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RVMD,3511,Revolution Medicines,2120000000.0,🇺🇸 USA,73432629.02667128,-2.120000000000001,-0.0687865022712524,1.8299999999999983,0,0,0,0,0,1,0,0,0,0,1,0,0,0
MDRX,3512,Allscripts,2120000000.0,🇺🇸 USA,122190201.72910662,0.6099999999999994,0.0362017804154302,1.120000000000001,0,0,0,0,0,1,0,0,0,0,0,1,0,0
BANR,3513,Banner Bank,2120000000.0,🇺🇸 USA,34177011.12364984,4.280000000000001,0.0730999146029034,-4.32,0,0,0,0,1,0,0,0,0,0,0,0,1,0
GNE.NZ,3514,Genesis Energy,2120000000.0,🇳🇿 New Zealand,1044334975.3694582,-0.4549999999999996,-0.1344165435745936,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DM,3515,Desktop Metal,2120000000.0,🇺🇸 USA,310850439.88269794,-6.9,-0.5130111524163569,-1.7100000000000009,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SBCF,3516,Seacoast Banking,2120000000.0,🇺🇸 USA,58321870.70151307,-0.9200000000000016,-0.0244876231035401,-2.9200000000000017,0,0,0,0,1,0,0,0,0,0,0,1,0,0
MM0.F,3517,MONETA Money Bank,2110000000.0,Czech Republic,509661835.7487922,0.6040000000000001,0.1969993476842793,0.1219999999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TWO,3518,Two Harbors Investment,2110000000.0,🇺🇸 USA,343648208.4690553,-1.0700000000000005,-0.1496503496503497,0.3699999999999992,0,0,0,0,0,0,0,1,0,0,1,0,0,0
RIG,3519,Transocean,2110000000.0,🇨🇭 Switzerland,655279503.10559,-0.5800000000000001,-0.1506493506493507,0.7399999999999998,0,0,0,1,0,0,0,0,0,0,1,0,0,0
DAO,3520,Youdao,2100000000.0,🇨🇳 China,125373134.3283582,-6.050000000000001,-0.2768878718535469,-0.9600000000000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPRE,3521,Green Plains,2100000000.0,🇺🇸 USA,53367217.28081321,8.970000000000002,0.2998996990972919,1.7299999999999969,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P1Z.VI,3522,Patrizia Immobilien,2100000000.0,🇩🇪 Germany,88719898.60583016,-2.049999999999997,-0.0885529157667385,-2.3999999999999986,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OR,3523,Osisko Gold Royalties,2100000000.0,🇨🇦 Canada,166139240.50632912,-1.5600000000000005,-0.1093969144460028,-0.6000000000000014,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ALFEN.AS,3524,Alfen,2090000000.0,🇳🇱 Netherlands,21611001.964636546,15.849999999999994,0.2348148148148148,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JSMR.JK,3525,Jasa Marga,2090000000.0,🇮🇩 Indonesia,7206896551.724137,360.0,0.094240837696335,-410.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
STC,3526,Stewart Information Services,2080000000.0,🇺🇸 USA,26776519.05252317,18.429999999999996,0.3055877963853421,-3.660000000000004,0,0,0,0,1,0,0,0,0,0,0,0,0,1
EPAY,3527,Bottomline Technologies,2080000000.0,🇺🇸 USA,44982698.96193771,8.170000000000002,0.2156241752441277,-0.3000000000000042,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ATSG,3528,Air Transport Services Group,2080000000.0,🇺🇸 USA,73916133.61762616,3.709999999999997,0.1522363561756257,-1.6099999999999994,0,0,0,0,0,0,1,0,0,0,0,0,1,0
HUT,3529,Hut 8 Mining,2080000000.0,🇨🇦 Canada,166134185.3035144,8.489999999999998,2.026252983293556,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RHF.F,3530,RHI Magnesita,2080000000.0,🇦🇹 Austria,47294224.64756708,-12.199999999999996,-0.2373540856031127,-4.200000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAVN,3531,Raven Industries,2080000000.0,🇺🇸 USA,35874439.46188341,14.660000000000004,0.3395090319592404,13.72,0,0,0,0,0,0,1,0,0,0,0,0,0,1
WABCOINDIA.NS,3532,WABCO India,2080000000.0,🇮🇳 India,18946984.878848605,1662.9500000000007,0.2460203568364056,3.899999999999636,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VCRA,3533,Vocera Communications,2080000000.0,🇺🇸 USA,34788426.15822044,26.809999999999995,0.7929606625258798,6.130000000000003,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0778.HK,3534,Fortune REIT,2070000000.0,🇭🇰 Hong Kong,1971428571.4285712,0.2400000000000002,0.0293040293040294,0.1300000000000007,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0303.HK,3535,Vtech,2070000000.0,🇭🇰 Hong Kong,251518833.5358444,-16.0,-0.198142414860681,0.8499999999999943,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VBTX,3536,Veritex Holdings,2070000000.0,🇺🇸 USA,49156969.840892896,7.079999999999998,0.1985974754558204,0.279999999999994,0,0,0,0,1,0,0,0,0,0,0,0,1,0
FLWS,3537,1-800-Flowers,2070000000.0,🇺🇸 USA,64930991.21706399,0.1199999999999974,0.0037464876678112,1.400000000000002,0,1,0,0,0,0,0,0,0,0,0,1,0,0
CTOS,3538,Custom Truck One Source,2070000000.0,🇺🇸 USA,247016706.44391403,-1.9499999999999995,-0.1977687626774847,-1.09,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ARGO,3539,Argo Group,2060000000.0,🇧🇲 Bermuda,34750337.38191633,5.090000000000003,0.0940676399926077,-1.8100000000000025,0,0,0,0,1,0,0,0,0,0,0,0,1,0
TRMK,3540,Trustmark,2060000000.0,🇺🇸 USA,62273276.904474005,-0.3600000000000065,-0.0105820105820108,-2.7499999999999964,0,0,0,0,1,0,0,0,0,0,0,1,0,0
GTN,3541,Gray Television,2060000000.0,🇺🇸 USA,95150115.47344112,-0.8000000000000007,-0.0354924578527063,0.139999999999997,1,0,0,0,0,0,0,0,0,0,0,1,0,0
CASH,3542,Meta Financial Group,2060000000.0,🇺🇸 USA,31629049.59312145,13.900000000000006,0.2721221613155835,-2.3799999999999955,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TPTX,3544,Turning Point,2060000000.0,🇺🇸 USA,49424184.26103647,-30.609999999999992,-0.4335694050991501,11.83999999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CNK,3545,Cinemark Theatres,2050000000.0,🇺🇸 USA,121230041.39562388,-5.420000000000002,-0.2393992932862191,-0.7100000000000009,1,0,0,0,0,0,0,0,0,0,0,0,0,0
XPEL,3546,XPEL,2050000000.0,🇺🇸 USA,27483576.886982165,-3.700000000000003,-0.0481019240769631,1.8700000000000043,0,1,0,0,0,0,0,0,0,0,1,0,0,0
SJW,3547,SJW Group,2050000000.0,🇺🇸 USA,29727378.19025522,5.980000000000004,0.0928859894377136,-1.1500000000000057,0,0,0,0,0,0,0,0,0,1,0,0,1,0
MNRO,3548,Monro,2050000000.0,🇺🇸 USA,33453002.610966053,-2.0900000000000034,-0.0331272784910445,1.1699999999999946,0,1,0,0,0,0,0,0,0,0,0,1,0,0
GNW,3549,Genworth Financial,2050000000.0,🇺🇸 USA,506172839.5061728,-0.08,-0.0191846522781774,-0.3000000000000002,0,0,0,0,1,0,0,0,0,0,0,1,0,0
CRK,3550,Comstock Resources,2050000000.0,🇺🇸 USA,232690124.85811573,2.860000000000001,0.4956672443674179,1.04,0,0,0,1,0,0,0,0,0,0,0,0,0,1
MNR,3551,Monmouth,2040000000.0,🇺🇸 USA,97888675.62380038,1.7300000000000004,0.0905285190999476,-0.120000000000001,0,0,0,0,0,0,0,1,0,0,0,0,1,0
DRH,3552,Diamondrock Hospitality Company,2040000000.0,🇺🇸 USA,209660842.75436792,0.0200000000000013,0.0020964360587003,0.0199999999999995,0,0,0,0,0,0,0,1,0,0,0,1,0,0
PUBM,3553,PubMatic,2040000000.0,🇺🇸 USA,51089406.46130729,3.5899999999999963,0.1052785923753665,9.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0
SUM.NZ,3554,Summerset Holdings,2040000000.0,🇳🇿 New Zealand,229471316.0854893,0.75,0.0597609561752987,0.7799999999999994,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ATI,3555,Allegheny Technologies,2040000000.0,🇺🇸 USA,127023661.27023664,-7.200000000000003,-0.309278350515464,-3.639999999999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MODV,3556,ModivCare,2040000000.0,🇺🇸 USA,13961127.840131398,-3.850000000000023,-0.0260099986488313,22.840000000000003,0,0,0,0,0,1,0,0,0,0,0,1,0,0
SFL.NS,3557,Sheela Foam,2040000000.0,🇮🇳 India,48698973.50202912,1148.55,0.5710769689737469,226.80000000000015,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MYRG,3558,MYR Group,2040000000.0,🇺🇸 USA,16842800.528401583,36.36999999999999,0.4342168099331422,3.879999999999996,0,0,0,0,0,0,1,0,0,0,0,0,0,1
AMK,3559,AssetMark,2040000000.0,🇺🇸 USA,73434125.2699784,2.5700000000000003,0.1019436731455771,-1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ODP,3560,Office Depot,2040000000.0,🇺🇸 USA,50923614.5781328,-1.2900000000000065,-0.0306996668253214,4.269999999999996,0,1,0,0,0,0,0,0,0,0,0,1,0,0
KN,3561,Knowles,2040000000.0,🇺🇸 USA,92265943.01221168,1.900000000000002,0.0936421882700839,-0.8000000000000007,0,0,0,0,0,0,0,0,1,0,0,0,1,0
GLENMARK.NS,3562,Glenmark Pharmaceuticals,2040000000.0,🇮🇳 India,282157676.3485477,-87.5,-0.1446161474258326,58.44999999999993,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CDEV,3563,Centennial Resource Development,2030000000.0,🇺🇸 USA,282729805.0139276,2.29,0.4692622950819671,1.4900000000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,1
LICY,3564,Li-Cycle,2030000000.0,🇨🇦 Canada,162399999.99999997,2.66,0.2657342657342658,2.1099999999999994,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CBZ,3565,CBIZ,2030000000.0,🇺🇸 USA,51865099.64230965,5.75,0.1707751707751708,-0.4399999999999977,0,0,0,0,0,0,1,0,0,0,0,0,1,0
COFA.PA,3566,Coface,2030000000.0,🇫🇷 France,148391812.86549705,1.5700000000000005,0.1528724440116846,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0
VAIAS.HE,3567,Vaisala,2030000000.0,🇫🇮 Finland,35973772.81587808,13.699999999999996,0.3903133903133902,-0.8000000000000043,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CWH,3568,Camping World,2030000000.0,🇺🇸 USA,44703809.73353887,3.620000000000005,0.0909547738693468,-3.3999999999999986,0,1,0,0,0,0,0,0,0,0,0,0,1,0
CNU.NZ,3569,Chorus,2030000000.0,🇳🇿 New Zealand,446153846.1538461,-0.1749999999999998,-0.0265352539802881,0.0099999999999997,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IBA,3570,Bachoco,2030000000.0,🇲🇽 Mexico,50111083.68304122,-5.649999999999999,-0.1220302375809935,-0.0799999999999983,0,0,1,0,0,0,0,0,0,0,1,0,0,0
PING,3571,Ping Identity Holding,2030000000.0,🇺🇸 USA,83504730.5635541,-0.1700000000000017,-0.0069359445124439,-1.2100000000000009,0,0,0,0,0,0,0,0,1,0,0,1,0,0
NABL,3572,N-Able,2030000000.0,🇺🇸 USA,178854625.5506608,-5.0600000000000005,-0.31625,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PLMR,3573,Palomar Holdings,2020000000.0,🇺🇸 USA,25303770.51233872,12.909999999999997,0.1859962541420543,2.4599999999999937,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AGIO,3574,Agios Pharmaceuticals,2020000000.0,🇺🇸 USA,54228187.91946309,-19.22000000000001,-0.3396359780880015,-0.6700000000000017,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FSKRS.HE,3575,Fiskars,2020000000.0,🇫🇮 Finland,81484469.54417104,5.360000000000003,0.3109048723897913,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DCMSHRIRAM.NS,3576,DCM Shriram,2010000000.0,🇮🇳 India,155693261.03795505,290.9,0.4294360791260703,208.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EVRI,3577,Everi Holdings,2010000000.0,🇺🇸 USA,90663058.18673882,2.619999999999997,0.1346351490236381,4.210000000000001,0,1,0,0,0,0,0,0,0,0,0,0,1,0
NATCOPHARM.NS,3578,Natco Pharma,2010000000.0,🇮🇳 India,181900452.4886877,-258.6500000000001,-0.238794257489729,90.79999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TSE,3579,Trinseo,2010000000.0,🇺🇸 USA,38795599.30515344,-13.449999999999996,-0.2017701770177017,-5.099999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPNS,3580,Sapiens,2010000000.0,🇮🇱 Israel,54783319.70564186,7.620000000000001,0.2674622674622675,-2.4400000000000013,0,0,0,0,0,0,0,0,1,0,0,0,0,1
TFI.PA,3581,TF1,2010000000.0,🇫🇷 France,210471204.18848163,0.120000000000001,0.0142602495543673,-0.0250000000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CTRE,3582,CareTrust REIT,2000000000.0,🇺🇸 USA,96571704.49058424,-2.539999999999999,-0.1096718480138169,-0.0500000000000007,0,0,0,0,0,0,0,1,0,0,1,0,0,0
LAUR,3583,Laureate Education,2000000000.0,🇺🇸 USA,180505415.16245487,-3.119999999999999,-0.2187938288920056,-0.0999999999999996,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NTB,3584,Bank of N. T. Butterfield & Son,2000000000.0,🇧🇲 Bermuda,49950049.95004995,2.1099999999999994,0.0555848261327713,-2.6899999999999977,0,0,0,0,1,0,0,0,0,0,0,1,0,0
CAMT,3585,Camtek,2000000000.0,🇮🇱 Israel,43725404.45999125,9.129999999999995,0.2582743988684581,1.240000000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,1
HCTPF,3586,HPH Trust,2000000000.0,🇸🇬 Singapore,9523809523.809525,-0.02,-0.0869565217391304,-0.0199999999999999,0,0,0,0,0,0,1,0,0,0,1,0,0,0
CDSL.NS,3587,CDSL,1990000000.0,🇮🇳 India,104025091.4793518,607.9,0.686039950344205,16.549999999999955,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PMV.F,3588,NOS,1990000000.0,🇵🇹 Portugal,516883116.8831169,0.31,0.1023778071334213,0.008,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BGS,3590,B&G Foods,1990000000.0,🇺🇸 USA,65160445.31761624,1.4200000000000017,0.0483980913428767,2.199999999999996,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DOMA,3591,Doma,1990000000.0,🇺🇸 USA,322006472.4919094,-3.7200000000000006,-0.3765182186234818,0.0400000000000009,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ICFI,3592,ICF,1990000000.0,🇺🇸 USA,18851837.81735506,17.370000000000005,0.1918912947414937,-0.0400000000000062,0,0,0,0,0,0,1,0,0,0,0,0,1,0
TARO,3593,Taro Pharmaceutical,1990000000.0,🇮🇱 Israel,37547169.81132075,-16.819999999999993,-0.2357393132445689,0.9399999999999976,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NXRT,3594,NexPoint Residential ,1990000000.0,🇺🇸 USA,25237793.278376665,26.47,0.5150807550107024,3.139999999999993,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ARI,3595,Apollo Commercial Real Estate,1980000000.0,🇺🇸 USA,139436619.71830988,-1.2200000000000006,-0.0791693705386112,0.2999999999999989,0,0,0,0,0,0,0,1,0,0,1,0,0,0
AKR,3596,Acadia Realty Trust,1980000000.0,🇺🇸 USA,88235294.11764705,0.7000000000000028,0.032603632976246,0.2600000000000015,0,0,0,0,0,0,0,1,0,0,0,1,0,0
USNA,3597,USANA,1980000000.0,🇺🇸 USA,19449901.76817289,-2.589999999999989,-0.0247090249952298,-3.309999999999988,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ARL.F,3599,Aareal Bank,1970000000.0,🇩🇪 Germany,59805707.34669096,7.82,0.3671361502347419,-1.3599999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MFA,3600,MFA Financial,1970000000.0,🇺🇸 USA,438752783.9643653,0.0899999999999998,0.0203619909502261,0.2199999999999997,0,0,0,0,0,0,0,1,0,0,0,1,0,0
PGRE,3601,Paramount Group,1970000000.0,🇺🇸 USA,217920353.9823009,-1.99,-0.1824014665444546,-0.91,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FRG,3602,Franchise Group,1970000000.0,🇺🇸 USA,40146729.16242103,13.279999999999994,0.3576622677080525,-1.6699999999999946,0,1,0,0,0,0,0,0,0,0,0,0,0,1
HBH.F,3603,Hornbach Holding,1970000000.0,🇩🇪 Germany,15919191.91919192,21.15000000000001,0.2305177111716621,5.450000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MTOR,3604,Meritor,1960000000.0,🇺🇸 USA,69750889.6797153,3.4399999999999977,0.1364537881792937,-2.5799999999999983,0,1,0,0,0,0,0,0,0,0,0,0,1,0
CCOLA.IS,3605,Coca-Cola İçecek,1960000000.0,🇹🇷 Turkey,253229974.1602067,9.0,0.1091570648878108,-1.6500000000000057,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DVAX,3606,Dynavax Technologies,1960000000.0,🇺🇸 USA,119585112.87370348,8.080000000000002,1.0466321243523318,1.6500000000000004,0,0,0,0,0,1,0,0,0,0,0,0,0,1
KIOCL.NS,3607,KIOCL,1960000000.0,🇮🇳 India,606811145.5108359,33.69999999999999,0.1568901303538175,25.50000000000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GWB,3608,Great Western Bank,1960000000.0,🇺🇸 USA,55071649.33970216,2.520000000000003,0.0750446694460988,-0.6700000000000017,0,0,0,0,1,0,0,0,0,0,0,0,1,0
